"layer","Banda1","Banda2","Banda3","Banda4","Banda5","Banda6","Banda7","Banda10","Banda11"
2,11571.974609375,10826.7158203125,10352.05078125,10531.46484375,14519.5771484375,13117.2685546875,11177.2861328125,32616.3828125,28594.162109375
2,11615.21484375,10928.140625,10338.20703125,10373.44921875,13292.21875,12519.6630859375,10480.76171875,32274.767578125,28385.400390625
2,12082.7099609375,11519.59765625,11147.625,11719.103515625,14222.078125,14868.8486328125,12786.412109375,32413.78125,28485.28125
2,11599.1259765625,10909.34765625,10381.9658203125,10705.212890625,13553.333984375,13644.9150390625,11803.4853515625,32600.77734375,28592.3046875
3,11762.3896484375,11121.11328125,10596.9580078125,10831.31640625,15653.810546875,14992.564453125,12908.6630859375,32313.28515625,28386.791015625
3,11747.2021484375,11090.544921875,10788.1337890625,11227.7333984375,15316.5400390625,15044.078125,12949.564453125,32204.6328125,28342.310546875
3,11851.837890625,11243.857421875,10984.681640625,11239.541015625,17033.21875,15440.7099609375,12588.3388671875,32172.857421875,28290.24609375
3,11709.986328125,11041.087890625,10689.228515625,11152.4609375,14706.599609375,14544.673828125,12646.62890625,32362.90234375,28426.0078125
3,11479.9296875,10748.505859375,10274.7412109375,10351.5732421875,15194.5498046875,13643.76171875,11367.4775390625,32482.697265625,28523.88671875
3,11437.1669921875,10762.22265625,10299.9658203125,10532.2216796875,15183.6455078125,14413.0791015625,12138.8515625,32655.408203125,28649.490234375
3,11631.5419921875,10953.00390625,10664.6982421875,10974.2763671875,14933.2939453125,14606.0869140625,12523.037109375,32565.947265625,28561.986328125
3,11133.6708984375,10390.29296875,9984.3720703125,10087.6630859375,16127.849609375,14344.8212890625,11414.0107421875,32296.32421875,28394.16796875
10,10939.4638671875,10155.044921875,9668.283203125,9603.380859375,16553.333984375,15984.89453125,12021.3681640625,32079.3671875,27983.369140625
10,11222.3359375,10503.755859375,10207.51171875,10284.3369140625,16803.9921875,15466.34375,11775.140625,32355.41015625,28195.091796875
10,11562.7080078125,10945.255859375,10759.2451171875,11135.125,15957.013671875,15592.609375,12261.91796875,32535.78515625,28294.548828125
10,12272.2275390625,11840.720703125,11918.935546875,12530.8017578125,17882.66015625,17405.162109375,12936.576171875,32417.29296875,28208.904296875
10,11586.716796875,10976.9072265625,10702.28125,10847.333984375,16304.8203125,15730.0400390625,12071.998046875,32169.37109375,28036.45703125
10,11627.43359375,10942.150390625,10689.3828125,10466.9921875,17444.603515625,14854.666015625,11258.20703125,32216.24609375,28150.90234375
12,10797.984375,10080.9970703125,9692.3779296875,10021.3505859375,15567.302734375,16898.396484375,13025.6787109375,32887.9375,28697.015625
2,11981.7470703125,11389.25390625,11181.0009765625,11661.62890625,15767.1845703125,15319.087890625,12643.0185546875,32425.626953125,28484.384765625
2,11868.39453125,11252.5595703125,10863.4619140625,11220.9189453125,14937.318359375,14400.3251953125,11966.9248046875,32447.609375,28501.953125
2,11640.3388671875,10944.0888671875,10452.439453125,10742.314453125,14240.9365234375,13635.80859375,11592.64453125,32353.240234375,28457.810546875
2,11917.6357421875,11278.470703125,10843.767578125,11648.8759765625,14433.3251953125,15218.626953125,13384.5966796875,32240.744140625,28406.25
2,11584.0693359375,10849.853515625,10285.78125,10672.705078125,13155.6064453125,13695.064453125,12042.0185546875,32426.0234375,28512.8984375
2,11664.087890625,10930.2890625,10337.15234375,10767.5537109375,12720.150390625,12873.4296875,11289.08984375,32514.759765625,28534.189453125
2,11885.8994140625,11243.720703125,10689.384765625,10900.201171875,13030.8095703125,13341.541015625,11418.0361328125,32481.193359375,28505.228515625
2,12121.8798828125,11576.609375,11252.482421875,11592.3876953125,15120.365234375,14696.568359375,12076.2314453125,32493.45703125,28510.78515625
2,12037.4814453125,11451.833984375,10938.78515625,11291.7294921875,13395.3505859375,13728.0888671875,11818.6337890625,32601.166015625,28593.06640625
2,11697.099609375,10997.47265625,10518.80859375,10983.13671875,13317.2451171875,13695.0927734375,12003.67578125,32749.921875,28703.978515625
3,11487.7783203125,10811.1123046875,10535.005859375,10772.67578125,16251.2509765625,15411.361328125,12562.4111328125,32159,28287.244140625
3,11437.8984375,10716.259765625,10361.029296875,10627.4912109375,16193.4404296875,14918.0244140625,12461.828125,32093.078125,28264.076171875
3,11415.0234375,10704.625,10318.6787109375,10546.552734375,16173.7177734375,14789.4462890625,12226.7412109375,32097.080078125,28261.69921875
3,11819.0205078125,11201.4609375,10941.6435546875,11534.2255859375,15575.115234375,15486.46484375,13547.5,32159.220703125,28293.1796875
3,11458.8857421875,10755.9501953125,10412.478515625,10701.3642578125,15720.9931640625,14566.9921875,12303.763671875,32314.55078125,28379.666015625
3,12018.0361328125,11481.5439453125,11473.212890625,12221.9013671875,16187.9443359375,16416.453125,14283.728515625,32516.95703125,28495.08203125
3,11415.5498046875,10763.8271484375,10552.2451171875,10834.8291015625,16301.1318359375,15213.1962890625,12595.0966796875,32449.197265625,28455.271484375
3,11018.375,10239.154296875,9833.3701171875,9949.34375,15474.6396484375,13775.662109375,11458.2802734375,32343.203125,28383.84375
2,11455.45703125,10760.1357421875,10304.216796875,10347.5234375,14869.892578125,13653.0146484375,11252.2978515625,33253.12109375,28994.53125
2,11215.056640625,10442.490234375,9774.876953125,9933.3466796875,13912.7744140625,12165.921875,10155.3203125,32817.5078125,28803.53125
2,11872.5302734375,11259.16796875,10860.025390625,11302.4326171875,14953.390625,14455.3173828125,12020.1728515625,32700.705078125,28699.380859375
2,11810.341796875,11140.564453125,10729.427734375,11064.2080078125,13826.7783203125,14390.0361328125,12355.619140625,32312.876953125,28445.498046875
2,11732.2109375,11045.4697265625,10569.36328125,10927.51171875,14384.2587890625,14546.6796875,12501.3984375,32269.22265625,28422.79296875
2,11724.8603515625,11032.2333984375,10543.9013671875,11126.681640625,14169.810546875,14921.228515625,13124.181640625,32250.771484375,28372.162109375
2,11694.31640625,10971.8935546875,10429.03515625,10786.125,13099.0263671875,13160.8505859375,11355.26953125,32273.859375,28403.314453125
2,12090.5087890625,11496.9013671875,10895.1279296875,11378.6767578125,13509.7470703125,13933.5615234375,12023.302734375,32511.0703125,28576.912109375
2,11981.10546875,11319.2763671875,10718.517578125,10877.1865234375,12596.4208984375,13056.5625,11423.7392578125,32643.779296875,28639.16796875
2,12269.6337890625,11745.0029296875,11450.6396484375,12006.1923828125,14044.2783203125,14838.05859375,12929.3076171875,32727.955078125,28704.984375
2,11798.439453125,11154.880859375,10581.2265625,10951.5498046875,13067.20703125,13205.73046875,11199.818359375,32740.55078125,28698.330078125
2,11938.0869140625,11316.232421875,10924.6953125,11129.357421875,14159.3271484375,13642.3515625,11511.296875,32942.64453125,28858.236328125
3,11247.181640625,10532.6611328125,10168.466796875,10265.9384765625,16755.240234375,14341.1337890625,11617.6064453125,31952.736328125,28172.13671875
3,11226.2880859375,10469.4970703125,10195.451171875,10204.619140625,16451.171875,14488.18359375,11633.580078125,32080.099609375,28224.6953125
3,11622.4873046875,10994.4189453125,10680.3740234375,11116.669921875,16286.044921875,15238.591796875,12782.482421875,32107.076171875,28246.607421875
3,11525.8798828125,10836.83984375,10558.6435546875,11040.2158203125,15453.546875,15097.9140625,13075.455078125,32271.42578125,28328.43359375
3,11168.1181640625,10438.126953125,10036.939453125,9985.8505859375,17015.4140625,14089.8388671875,11381.57421875,32504.578125,28458.521484375
2,11166.1572265625,10414.83203125,9872.4853515625,10074.830078125,14924.16015625,13882.544921875,11513.396484375,32800.328125,28736.380859375
2,11672.8564453125,10987.359375,10446.814453125,11055.875,14364.330078125,15354.0693359375,13323.962890625,32665.953125,28617.9609375
2,12507.978515625,12001.4482421875,11740.4169921875,12456.42578125,15174.580078125,16354.6064453125,14205.2099609375,32464.521484375,28539.87890625
2,12168.923828125,11613.251953125,11311.2509765625,11922.5556640625,15050.30078125,15199.310546875,12658.4521484375,32301.69140625,28446.05078125
2,11713.6279296875,11052.55859375,10509.2724609375,10878.3876953125,13801.1845703125,13593.5654296875,11734.0654296875,32240.96875,28400.134765625
2,11862.1591796875,11221.94921875,10915.775390625,11296.1533203125,14499.1123046875,14212.2822265625,12062.7841796875,32364.47265625,28496.2890625
2,12226.85546875,11661.9560546875,11192.955078125,11574.556640625,13579.1318359375,13650.5966796875,11793.0439453125,32637.37109375,28641.525390625
2,11650.771484375,10960.2939453125,10436.943359375,10928.416015625,12915.6123046875,13819.2421875,12168.0302734375,32570.572265625,28564.001953125
2,12003.4736328125,11376.51171875,10827.0205078125,11300.87109375,13243.1357421875,13789.7451171875,12111.421875,32701.375,28642.173828125
2,12645.4404296875,12196.2626953125,11880.8994140625,12360.6826171875,14451.0908203125,15128.0107421875,13027.146484375,32763.86328125,28693.00390625
2,11958.5986328125,11347.3427734375,10931.9609375,11126.9228515625,14168.087890625,13443.9208984375,11200.033203125,32848.33984375,28766.345703125
2,11352.7802734375,10592.28125,10041.955078125,10481.7421875,14534.099609375,14022.62109375,11879.2744140625,32966.484375,28834.119140625
2,11435.3291015625,10709.7509765625,10306.4775390625,11080.4716796875,14993.515625,14982.7109375,13038.9306640625,32720.98046875,28714.955078125
2,11825.42578125,11192.89453125,10865.9453125,11659.0693359375,14389.3896484375,15230.6904296875,13222.4345703125,32365.251953125,28497.408203125
2,12098.7421875,11525.958984375,11253.9130859375,11725.5224609375,14919.671875,14507.6396484375,12164.2119140625,32185.216796875,28383.203125
2,11845.009765625,11203.0390625,10708.2109375,11028.5361328125,14009.169921875,13865.6328125,11911.16796875,32462.6015625,28589.9453125
2,12581.8369140625,12147.6572265625,11779.974609375,12183.369140625,14323.1826171875,14711.7216796875,12363.2275390625,32597.935546875,28640.421875
2,11727.392578125,11062.1708984375,10657.7919921875,11394.201171875,13909.8583984375,14956.0634765625,13071.5224609375,32491.453125,28514.021484375
2,11727.443359375,11050.3203125,10582.8857421875,11172.0595703125,13893.865234375,14645.228515625,12890.041015625,32632.212890625,28629.833984375
2,11891.52734375,11203.685546875,10550.66796875,10688.7509765625,12788.232421875,12173.2890625,10630.857421875,32946.6640625,28861.80859375
5,11067.736328125,10241.9638671875,9506.505859375,9179.1240234375,13567.806640625,11503.06640625,9515.5341796875,32887.94921875,28791.923828125
5,11588.7861328125,10907.177734375,10479.7626953125,10535.6259765625,14714.6953125,13403.43359375,10960.962890625,32591.490234375,28575.265625
5,11280.8046875,10548.6630859375,10000.2861328125,9958.8046875,15303.763671875,13320.89453125,10649.12109375,32412.98828125,28494.4765625
5,11225.0498046875,10486.900390625,9982.2109375,9985.1572265625,14700.4775390625,13058.3212890625,10596.3427734375,32486.326171875,28558.49609375
5,11922.072265625,11303.39453125,10882.0986328125,11180.083984375,14106.7119140625,13232.091796875,11188.619140625,32493.912109375,28496.783203125
5,11549.0400390625,10843.4521484375,10338.6142578125,10355.5068359375,14069.572265625,12763.4482421875,10400.64453125,32663.185546875,28577.703125
5,11854.294921875,11240.6787109375,10767.6787109375,10979.78125,14452.90234375,14065.6376953125,11590.3330078125,32791.59375,28693.751953125
2,11166.3916015625,10389.482421875,9861.2939453125,10151.234375,14187.0458984375,13583.51953125,11805.07421875,32651.0234375,28682.892578125
2,11709.3212890625,11054.4697265625,10692.6376953125,11141.2705078125,15480.68359375,15294.5166015625,12971.408203125,32191.453125,28375.3984375
2,11945.19921875,11328.1591796875,10980.67578125,11447.7353515625,14711.5390625,14063.943359375,11943.7255859375,32009.93359375,28228.033203125
2,11827.7822265625,11192.9677734375,10859.2861328125,11600.6240234375,15261.8525390625,15558.6416015625,13305.0908203125,32226.44921875,28389.087890625
2,12133.1845703125,11543.6904296875,11207.0380859375,11597.8994140625,14553.5009765625,14413.8193359375,12227.7626953125,32273.35546875,28387.330078125
2,12121.2451171875,11572.189453125,11254.412109375,11761.0234375,15449.5380859375,15311.6865234375,12835.380859375,32421.669921875,28496.44921875
2,11576.1083984375,10867.095703125,10247.4892578125,10275.7421875,14450.93359375,12705.337890625,10566.0458984375,32476.728515625,28519.306640625
2,11870.9541015625,11255.123046875,10918.8857421875,11330.3896484375,14594.2060546875,14209.5693359375,12040.3876953125,32761.60546875,28753.89453125
2,11752.3916015625,11038.27734375,10398.28515625,10478.7333984375,12510.9423828125,12019.0927734375,10556.0703125,33274.1640625,29076.412109375
5,11386.234375,10633.095703125,10029.4541015625,9886.41015625,14802.390625,12651.0048828125,10453.96875,32789.87109375,28720.556640625
5,10739.71875,9849.087890625,8947.2119140625,8461.744140625,11854.2119140625,10232.3974609375,8579.4990234375,32704.462890625,28634.4453125
5,11114.267578125,10289.58203125,9466.9833984375,9237.3671875,11730.0380859375,10702.3984375,9223.953125,32860.25,28733.2421875
5,11600.876953125,10901.01953125,10403.7412109375,10870.568359375,13211.2568359375,12569.3701171875,10876.5,32719.2734375,28618.17578125
5,11443.0830078125,10725.419921875,10159.9404296875,10267.673828125,13835.7998046875,12363.6064453125,10451.3486328125,32764.935546875,28726.259765625
5,11506.6328125,10793.6337890625,10121.2666015625,10022.7275390625,14043.41015625,12186.4150390625,10096.3076171875,32647.890625,28613.75
5,12072.1513671875,11486.8125,11098.4443359375,11437.8251953125,13586.560546875,13487.5068359375,11558.86328125,32577.1875,28599.494140625
5,12214.728515625,11687.208984375,11290.794921875,11690.7265625,14059.271484375,13857.435546875,12004.88671875,32591.8984375,28650.259765625
5,11820.482421875,11174.4921875,10736.728515625,10838.490234375,14348.1943359375,13026.2958984375,11100.6962890625,32872.7734375,28793.8046875
5,11093.2509765625,10287.505859375,9703.916015625,10051.775390625,15248.927734375,14926.0849609375,11593.3310546875,33094.9921875,28886.32421875
2,11057.0205078125,10265.1025390625,9833.39453125,9659.8876953125,16024.07421875,12069.6005859375,9671.9462890625,32503.669921875,28566.05078125
2,11390.689453125,10656.7724609375,10195.8271484375,10105.4296875,15002.189453125,12395.357421875,10264.4111328125,31978.412109375,28207.802734375
2,10958.0146484375,10127.9716796875,9615.7939453125,9862.552734375,15222.208984375,13853.7333984375,11684.4150390625,31877.98828125,28089.078125
2,11747.2451171875,11108.0986328125,10694.177734375,11183.890625,13935.6669921875,14311.1640625,12520.16796875,32110.505859375,28267.712890625
2,11567.19140625,10860.3603515625,10404.9580078125,10872.9619140625,14784.412109375,14398.4775390625,12240.375,32205.8203125,28335.70703125
2,11589.875,10888.2861328125,10343.935546875,10510.2685546875,13957.95703125,13138.00390625,11081.2392578125,32478.455078125,28561.189453125
2,11909.9052734375,11295.908203125,10866.322265625,11279.3291015625,13957.2265625,13988.0654296875,11923.1875,32470.90625,28498.75
2,11963.5771484375,11357.603515625,10925.1962890625,11279.2978515625,14282.841796875,13949.0791015625,11852.328125,32698.4921875,28633.154296875
2,11319.392578125,10561.455078125,9924.1748046875,9912.1728515625,13617.16796875,12490.68359375,10514.974609375,33248.34765625,28990.265625
5,11278.666015625,10520.9794921875,9884.76953125,9697.224609375,14263.3271484375,12365.0302734375,10057.1865234375,33054.17578125,28929.279296875
5,11552.677734375,10841.9345703125,10210.1328125,10153.7978515625,12907.0625,12055.349609375,10193.3837890625,33081.73046875,28953.3203125
5,11820.9033203125,11161.046875,10566.6259765625,10642.3935546875,13030.89453125,12449.20703125,10511.962890625,33467.5546875,29201.671875
5,11747.7802734375,11082.9453125,10536.32421875,10745.8857421875,13913.8017578125,13170.87109375,11041.0390625,33377.53515625,29116.716796875
5,11884.0595703125,11224.7197265625,10688.533203125,10739.2802734375,13232.6123046875,12593.5107421875,10881.0908203125,33182.87890625,29040.8828125
5,12087.83984375,11479.693359375,11070.4404296875,11296.8466796875,14143.3291015625,13699.7421875,11811.15625,32977.68359375,28921.72265625
5,11726.9931640625,11056.28125,10486.9716796875,10615.349609375,12837.796875,12332.9072265625,10697.97265625,32811.25,28762.38671875
5,11468.4833984375,10841.130859375,10459.7890625,10671.1123046875,15560.515625,14113.4140625,11298.9130859375,32493.640625,28544.54296875
5,12392.8095703125,11987.7841796875,11933.6484375,12556.8994140625,16791.80859375,15832.416015625,12718.123046875,32743.669921875,28684.439453125
5,12021.5634765625,11492.642578125,11350.5771484375,11837.2734375,16567.025390625,16430.49609375,13010.3173828125,33176.6953125,28937.37109375
5,10810.0107421875,10014.5,9586.6650390625,9278.048828125,17253.951171875,15689.6240234375,11351.162109375,33116.69140625,28883.708984375
2,11129.2666015625,10318.1455078125,9761.5625,9859.25390625,15432.8466796875,13447.845703125,11116.0986328125,32075.771484375,28234.73828125
2,11685.2236328125,11008.8349609375,10530.6748046875,10808.5224609375,14589.2041015625,13688.392578125,11556.8701171875,32420.63671875,28456.142578125
2,11589.509765625,10901.4677734375,10523.6044921875,11167.181640625,14931.890625,15206.8232421875,13076.013671875,32537.70703125,28535.966796875
2,11496.498046875,10785.388671875,10297.0771484375,10635.99609375,14466.150390625,13803.935546875,11844.51171875,32793.49609375,28740.1484375
2,11446.8603515625,10715.01171875,10150.1669921875,10190.2373046875,13945.8427734375,12710.681640625,10952.181640625,33177.6640625,28937.880859375
5,11634.1396484375,10933.984375,10387.869140625,10367.833984375,14635.9208984375,13485.1435546875,10943.248046875,33276.5859375,29081.611328125
5,11791.08984375,11186.275390625,10765.4990234375,11032.318359375,14714.2021484375,15145.486328125,12035.3193359375,33523.01171875,29182.44921875
5,11683.9267578125,11081.666015625,10641.716796875,11120.630859375,14312.5009765625,15620.1162109375,12716.78515625,33708.58984375,29318.21875
5,11646.365234375,11039.423828125,10483.9375,10609.0068359375,13437.541015625,12853.3193359375,10518.25,33090.45703125,28966.37890625
5,11081.359375,10256.126953125,9540.7666015625,9391.8134765625,13130.173828125,12082.1787109375,9925.376953125,32537.490234375,28620.02734375
5,11648.005859375,10903.119140625,10390.6484375,11098.1767578125,13493.9580078125,13342.26171875,12111.732421875,32532.720703125,28601.482421875
5,11805.9560546875,11149.0263671875,10572.328125,10763.0927734375,12356.328125,12039.087890625,10812.00390625,32623.4921875,28653.23046875
5,11220.2333984375,10462.896484375,9877.1533203125,9976.0458984375,13628.55859375,12969.556640625,10641.95703125,32575.55078125,28551.4140625
5,11914.052734375,11288.9892578125,10824.8095703125,11001.7060546875,13986.3125,13016.7998046875,10873.5625,32653.203125,28570.70703125
5,11846.5302734375,11232.1328125,10955.326171875,11459.900390625,14685.083984375,14520.4765625,12313.443359375,32781.296875,28711.458984375
5,11019.90234375,10252.123046875,9843.6591796875,9508.5673828125,16860.796875,15289.9228515625,11222.2431640625,33008.125,28862.765625
2,11429.5810546875,10736.1435546875,10506.650390625,10366.2236328125,15582.677734375,14116.0830078125,11940.359375,32443.55859375,28475.248046875
2,11117.349609375,10306.830078125,9823.34375,10068.919921875,14824.9052734375,13811.318359375,11828.4345703125,32796.1484375,28707.28125
2,10914.595703125,10103.7783203125,9501.576171875,9436.162109375,13831.423828125,13156.85546875,10480.4794921875,33221.03515625,28978.1328125
5,11431.3017578125,10722.42578125,10095.7265625,10144.751953125,13630.501953125,12380.962890625,10247.6494140625,32552.642578125,28597.544921875
5,11758.9423828125,11110.8037109375,10617.087890625,10906.1318359375,13811.578125,13006.1015625,10844.1923828125,31968.283203125,28216.185546875
5,11181.1591796875,10403.9208984375,9857.923828125,10002.3916015625,14381.4521484375,12702.2861328125,10383.66796875,31875.400390625,28121.466796875
5,11876.3388671875,11275.2568359375,10997.98046875,11212.8349609375,14872.39453125,13366.7529296875,11030.478515625,32229.458984375,28322.91796875
5,11495.9677734375,10801.0166015625,10376.7373046875,10497.3740234375,14988.0341796875,13879.435546875,11542.921875,32702.970703125,28594.5
5,12317.9404296875,11761.7265625,11365.7275390625,11696.916015625,14208.435546875,15054.2626953125,12688.0390625,32973.1640625,28769.5546875
5,11907.90625,11291.5751953125,10871.2607421875,11007.732421875,13846.0732421875,12973.908203125,10763.109375,32593.59375,28584.486328125
5,11073.9033203125,10299.494140625,9812.9794921875,9546.6318359375,15869.53515625,14497.869140625,10967.533203125,32742.4765625,28687.333984375
2,11166.18359375,10491.84375,10079.283203125,10526.162109375,15020.8994140625,16405.771484375,12644.40625,33415.1953125,29101.509765625
5,11752.294921875,11146.68359375,10847.8525390625,11221.173828125,14415.62890625,14430.9365234375,11716.2392578125,32515.7421875,28529.74609375
5,12059.1669921875,11527.8427734375,11341.287109375,11654.42578125,15440.08984375,14485.83203125,11650.5498046875,32037.1328125,28230.11328125
5,11206.416015625,10480.697265625,9975.1669921875,9883.2119140625,16059.892578125,13240.70703125,10275.2314453125,31988.63671875,28193.74609375
5,11525.1982421875,10788.4541015625,10252.83984375,10536.724609375,13880.59375,12420.2646484375,10641.9482421875,32299.33203125,28391.685546875
5,12006.0087890625,11374.8232421875,10918.71484375,11199.8212890625,14335.841796875,13611.62890625,11479.09765625,32738.611328125,28641.34375
5,11811.5458984375,11212.3076171875,10930.904296875,11203.669921875,15949.2431640625,15560.462890625,12422.263671875,33096.296875,28901.1171875
5,11576.3359375,10891.587890625,10367.611328125,10262.1953125,14128.5947265625,13108.228515625,10904.1083984375,32599.65234375,28600.107421875
5,10747.10546875,9866.9365234375,9167.9697265625,8677.435546875,15527.423828125,12831.693359375,9646.37109375,32731.69921875,28646.0078125
5,11495.8232421875,10836.0224609375,10372.4560546875,10637.41796875,14815.5185546875,15084.556640625,12064.359375,33367.0390625,29088.671875
5,11265.0234375,10597.8125,10201.8154296875,10413.7421875,15832.1533203125,16185.8837890625,12684.8408203125,33088.7109375,28868.939453125
5,11949.5927734375,11324.572265625,10859.6513671875,10949.9619140625,15297.4345703125,13545.2421875,11571.7587890625,32516.013671875,28545.900390625
5,11704.021484375,11011.6162109375,10482.677734375,10778.4326171875,13271.119140625,12842.876953125,11310.619140625,32557.337890625,28577.2265625
5,11822.396484375,11170.7275390625,10875.5537109375,11352.0546875,13982.3935546875,13193.9208984375,11385.7509765625,32590.8125,28584.7109375
5,11368.7626953125,10629.5283203125,10221.3212890625,10321.671875,14628.986328125,12874.3681640625,10607.7958984375,32468.79296875,28480.326171875
5,11006.8232421875,10158.654296875,9408.9521484375,9055.267578125,13359.388671875,11903.537109375,9520.1318359375,32851.46875,28720.916015625
5,10930.025390625,10100.8447265625,9473.650390625,9190.73828125,14720.7138671875,13280.7763671875,10206.7568359375,32941.66796875,28784.404296875
5,11328.8154296875,10519.37890625,9709.7939453125,9467.4677734375,11553.0166015625,11020.9404296875,9532.119140625,33173.9921875,29001.8203125
6,10800.1826171875,9957.9287109375,9499.1845703125,9655.181640625,16014.2001953125,14331.9150390625,11461.583984375,32169.943359375,28253.501953125
6,10977.2587890625,10187.3291015625,9759.3125,9780.8876953125,16250.7939453125,13808.236328125,11173.5283203125,31990.65234375,28165.0546875
6,10989.970703125,10167.814453125,9630.3330078125,9703.6796875,15335.8828125,13544.5068359375,11249.775390625,32016.62890625,28166.064453125
6,10947.5224609375,10108.904296875,9594.3876953125,9665.9296875,15136.205078125,13305.0966796875,11193.1962890625,32047.158203125,28144.294921875
6,11436.228515625,10713.9501953125,10222.4423828125,10354.75,15007.7763671875,13816.4443359375,11599.4345703125,32149.943359375,28230.869140625
6,11024.556640625,10208.5791015625,9723.1513671875,10001.423828125,15353.21484375,13908.1689453125,11728.609375,31969.54296875,28133.4296875
6,11097.556640625,10293.6103515625,9856.216796875,10082.6435546875,14983.8564453125,13542.4501953125,11372.634765625,32095.705078125,28193.353515625
6,11380.2099609375,10660.5205078125,10320.29296875,10751.9951171875,15398.4306640625,14527.5625,12133.322265625,32164.3984375,28241.755859375
6,11179.53125,10399.8857421875,9969.248046875,10153.48828125,15266.314453125,13879.9931640625,11609.4267578125,32219.3671875,28286.552734375
6,11400.0302734375,10657.9580078125,10241.7998046875,10716.5927734375,14921.21875,14274.287109375,12267.703125,32363.7265625,28418.798828125
6,11007.2421875,10183.13671875,9621.548828125,9640.12890625,15254.78125,13210.43359375,11065.4404296875,32490.384765625,28511.96875
6,11349.5390625,10591.671875,10009.7734375,10111.7626953125,13741.966796875,12888.609375,10940.3076171875,33099.54296875,28891.787109375
6,10905.373046875,10088.8193359375,9516.2763671875,9121.3955078125,16682.064453125,12861.26953125,10560.744140625,32003.71875,28155.4140625
6,11027.4072265625,10233.9677734375,9767.390625,9590.4482421875,15522.8232421875,13142.412109375,10908.6162109375,31912.888671875,28115.466796875
6,11004.376953125,10174.6962890625,9627.34765625,9601.1552734375,15251.142578125,12862.2509765625,10583.7265625,32068.82421875,28193.62890625
6,10983.64453125,10176.7275390625,9677.060546875,9774.5322265625,15952.1630859375,14129.4873046875,11473.0126953125,32309.423828125,28317.734375
6,11209.697265625,10437.224609375,10006.3740234375,10466.9462890625,15567.298828125,14366.60546875,12065.5185546875,32490.404296875,28437.623046875
6,11495.4677734375,10784.2451171875,10308.3955078125,10698.228515625,14795.3349609375,14058.2939453125,12050.140625,32598.353515625,28579.421875
6,11243.4560546875,10483.0322265625,10112.998046875,10572.794921875,15518.7626953125,15066.376953125,12724.0703125,32679.916015625,28652.85546875
6,11382.25,10630.123046875,10058.4541015625,10164.8798828125,14319.9931640625,13080.99609375,11163.6181640625,33036.03125,28849.875
2,11717.248046875,11073.0498046875,10693.3076171875,11085.4375,15124.12109375,14748.0439453125,12610.9248046875,32977.6640625,28804.984375
2,12104.7861328125,11533.55078125,11396.861328125,12153.4072265625,15697.74609375,15953.4453125,13700.9501953125,32841.8984375,28751.587890625
6,11111.7421875,10307.26171875,9765.4775390625,9652.44921875,14529.294921875,12692.78515625,10944.673828125,32287.3671875,28347.447265625
6,10836.4658203125,9968.498046875,9357.2060546875,9131.908203125,15077.1201171875,12800.142578125,10669.1533203125,32069.7890625,28217.833984375
6,10685.9990234375,9772.27734375,9144.4091796875,8859.712890625,15231.83984375,12571.751953125,10455.5927734375,32066.697265625,28215.6953125
6,11039.5,10238.9501953125,9839.126953125,10091.2265625,16140.8984375,14990.80078125,12193.4443359375,32424.974609375,28432.845703125
6,11263.6845703125,10481.58984375,10087.4814453125,10537.333984375,15248.755859375,14683.8212890625,12520.439453125,32806.609375,28718.55078125
6,11690.9208984375,11013.62109375,10633.8095703125,11154.224609375,14311.283203125,14092.603515625,12315.6328125,32789.38671875,28727.21875
6,11503.9638671875,10805.3203125,10475.0947265625,10841.8232421875,16117.2978515625,15115.2392578125,12595.025390625,32716.59765625,28676.67578125
2,11511.2119140625,10763.1279296875,10171.501953125,10205.78515625,13650.1005859375,12609.984375,11025.5185546875,32829.23046875,28745.892578125
2,12082.2958984375,11485.65625,11230.244140625,11764.677734375,16334.736328125,15774.08203125,13511.8603515625,32779.57421875,28690.09375
2,11819.7763671875,11174.5869140625,10799.515625,11404.8603515625,15535.115234375,15227.4482421875,12934.2607421875,32818.8046875,28737.693359375
2,11952.4755859375,11343.638671875,11035.4404296875,11433.7021484375,15868.3359375,14913.318359375,12483.75390625,32754.68359375,28706.8125
2,12088.130859375,11496.1923828125,11217.4130859375,11748.291015625,15467.7685546875,15130.306640625,13127.6337890625,32789.4921875,28734.46484375
6,11164.2001953125,10392.9765625,9879.2568359375,9599.4501953125,15253.4326171875,12071.271484375,9962.9375,32422.16015625,28475.404296875
6,10913.708984375,10077.5068359375,9461.947265625,9193.89453125,15159.3603515625,12605.1240234375,10377.330078125,32308.962890625,28410.505859375
6,10829.2802734375,9962.568359375,9377.408203125,9381.9873046875,14811.2470703125,13381.9697265625,11569.150390625,32236.12109375,28344.67578125
6,11205.9775390625,10456.234375,10065.9873046875,10490.8759765625,16093.736328125,15604.7607421875,12785.0810546875,32382.005859375,28414.60546875
6,11262.603515625,10496.6240234375,10106.2890625,10468.9111328125,15349.6708984375,14302.9521484375,12096.693359375,32600.560546875,28540.404296875
6,11502.2578125,10784.158203125,10430.1728515625,10902.400390625,15513.8759765625,15194.1298828125,12727.23046875,32625.435546875,28576.41796875
6,11568.8095703125,10872.927734375,10544.8037109375,10896.4765625,16217.30078125,15107.712890625,12640.693359375,32584.35546875,28549.314453125
